tconst,title,titleType,startYear,runtimeMinutes,averageRating,numVotes
tt0099526,Exile,tvEpisode,1990,92,6.7,231
tt0099527,Exiled in America,movie,1992,84,4.8,36
tt0099528,The Exorcist 3,movie,1990,110,6.4,25859
tt0099530,Bersaglio mobile,tvEpisode,1991,88,5.8,207
tt0099531,Extreme Close-Up,tvMovie,1990,93,6.7,111
tt0099534,The Face of Fear,tvMovie,1990,120,5.7,207
tt0099535,Face to Face,tvMovie,1990,93,6.5,69
tt0099536,Faith,movie,1990,101,5.4,56
tt0099538,Fall from Grace,tvMovie,1990,100,5.7,180
tt0099541,False Identity,movie,1990,93,5.4,117
tt0099542,Regular Joe,tvMovie,1990,100,6.4,122
tt0099543,Family of Spies,tvMiniSeries,1990,175,6.5,243
tt0099545,Fantozzi Strikse Back,movie,1990,105,5.8,1341
tt0099546,Far Out Man,movie,1990,81,5.1,1011
tt0099549,Fatal Encounter,movie,1990,83,6.2,38
tt0099550,Strangers,tvMovie,1990,89,5.4,75
tt0099553,Fatal Skies,video,1990,88,4.1,30
tt0099554,Deadfall,movie,1990,92,3.5,141
tt0099556,Fate,movie,1990,114,2.9,50
tt0099557,Fear,movie,1990,90,6.1,1014
tt0099558,Armour of God II: Operation Condor,movie,1991,106,7.3,18678
tt0099562,Mark of the Beast,movie,1992,90,2.9,211
tt0099566,The Field,movie,1990,107,7.4,5541
tt0099572,The Final Alliance,movie,1990,94,4.3,207
tt0099574,Fine Things,tvMovie,1990,150,6.3,357
tt0099575,Fire Birds,movie,1990,85,4.8,5876
tt0099577,Firehead,movie,1991,88,2.6,351
tt0099578,The First Power,movie,1990,98,5.7,3625
tt0099580,Pilot,tvEpisode,1990,94,6.9,1302
tt0099581,Flashback,movie,1990,108,6.3,4981
tt0099582,Flatliners,movie,1990,115,6.6,79778
tt0099583,Meatgrinder,movie,1990,70,5.3,20
tt0099584,Of Flesh and Blood,movie,1990,90,6.4,11
tt0099587,Flight of the Intruder,movie,1991,115,5.8,6383
tt0099592,Follow Your Heart,tvMovie,1990,95,6.7,35
tt0099594,Fools of Fortune,movie,1990,109,5.6,202
tt0099595,The Forbidden Dance,movie,1990,97,3.9,1500
tt0099596,Forbidden Nights,tvMovie,1990,96,7.0,75
tt0099597,Force of Circumstance,movie,1990,89,6.6,18
tt0099598,Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,movie,1990,60,5.5,17
tt0099602,Forgotten Prisoners: The Amnesty Files,tvMovie,1990,92,5.7,49
tt0099606,The Fourth War,movie,1990,91,5.6,1371
tt0099610,Framed,tvMovie,1990,90,5.2,384
tt0099611,Frankenhooker,movie,1990,85,6.2,8861
tt0099612,Roger Corman's Frankenstein Unbound,movie,1990,85,5.5,3536
tt0099613,Harry and Harriet,movie,1990,90,3.3,175
tt0099615,The Freshman,movie,1990,102,6.4,18659
tt0099621,Flight from Paradise,movie,1990,112,5.7,49
tt0099623,Funny About Love,movie,1990,101,5.0,1270
tt0099625,Future Zone,movie,1990,82,3.7,454
tt0099634,The Garden,movie,1990,92,6.5,811
tt0099636,Gate 2: The Trespassers,movie,1990,93,4.8,1968
tt0099637,A Cat in the Brain,movie,1990,87,5.7,3010
tt0099642,Genuine Risk,movie,1990,90,5.2,139
tt0099648,Getting Lucky,movie,1990,85,4.1,373
tt0099649,Buffalo Jump,tvMovie,1990,97,7.0,204
tt0099652,Wounded,movie,1990,163,7.6,3980
tt0099653,Ghost,movie,1990,127,7.1,196600
tt0099654,Ghost Dad,movie,1990,83,4.4,7415
tt0099657,Ghoul School,video,1990,90,3.1,304
tt0099659,The Girl I Want,movie,1990,92,6.8,72
tt0099660,The Girl Who Came Between Them,tvMovie,1990,100,5.9,48
tt0099661,The Girl with the Crazy Brother,tvEpisode,1990,44,5.6,22
tt0099662,A Girl of the Limberlost,tvMovie,1990,105,6.4,167
tt0099663,A Girl to Kill For,movie,1990,88,5.0,129
tt0099665,Girls and Guns,movie,1993,50,4.1,15
tt0099668,Glaze of Cathexis,short,1990,3,5.7,626
tt0099669,My Father's Glory,movie,1990,105,7.6,6001
tt0099674,Mario Puzo's The Godfather: Part III,movie,1990,162,7.6,357661
tt0099675,Going Under,movie,1991,80,3.4,664
tt0099677,The Golden Boat,movie,1990,83,6.8,91
tt0099680,The cops are the robbers,tvMovie,1990,95,5.8,92
tt0099681,Good Girl Bad Girl,movie,1990,84,5.5,26
tt0099684,Goodnight Sweet Wife: A Murder in Boston,tvMovie,1990,88,6.0,158
tt0099685,GoodFellas,movie,1990,146,8.7,1013932
tt0099686,Gorgasm,movie,1990,82,4.3,99
tt0099691,Graffiti Bridge,movie,1990,90,4.5,1779
tt0099692,Grand Slam,tvMovie,1990,86,6.4,100
tt0099697,Graveyard Shift,movie,1990,89,5.0,9920
tt0099699,Green Card,movie,1990,107,6.2,22445
tt0099700,Gremlins 2,movie,1990,106,6.4,93046
tt0099701,Endless Descent,movie,1990,83,4.7,1770
tt0099703,The Grifters,movie,1990,110,6.9,25220
tt0099704,Grim Prairie Tales: Hit the Trail... to Terror,movie,1990,86,5.4,907
tt0099706,Grinning Evil Death,short,1990,7,7.3,51
tt0099710,The Guardian,movie,1990,92,5.4,5021
tt0099711,Guess Who's Coming for Christmas?,tvMovie,1990,95,5.0,90
tt0099712,Way of Fox,movie,1990,82,6.1,8
tt0099715,De gulle minnaar,movie,1990,100,3.9,437
tt0099718,The Gumshoe Kid,movie,1990,98,5.4,48
tt0099720,Guns,movie,1990,96,4.3,967
tt0099721,Gunsmoke: The Last Apache,tvMovie,1990,94,7.3,306
tt0099726,Hamlet,movie,1990,135,6.7,21241
tt0099727,Hamlet,tvEpisode,1990,165,7.5,211
tt0099731,The Handmaid's Tale,movie,1990,109,6.0,8728
tt0099733,Snow White: The Adventure Continues,movie,1990,75,5.6,2142
tt0099734,Happy Birthday Bugs!: 50 Looney Years,tvMovie,1990,48,7.3,110
tt0099738,Hard Steal,video,1990,76,6.0,6
tt0099739,Seven Year Storm,movie,1990,96,5.8,27354
tt0099740,Hardware,movie,1990,94,6.0,13048
tt0099741,Harley,movie,1991,84,4.6,82
tt0099742,Haunting Fear,video,1990,88,3.7,327
tt0099743,The Haunting of Morella,movie,1990,82,4.3,691
tt0099747,Havana,movie,1990,144,6.1,7176
tt0099750,Heart Condition,movie,1990,100,5.6,3244
tt0099751,Heat Wave,tvMovie,1990,100,6.8,166
tt0099753,Heaven and Earth,movie,1990,125,7.0,923
tt0099757,Unit 731: Laboratory of the Devil,movie,1992,96,4.0,489
tt0099762,Henry & June,movie,1990,136,6.3,12313
tt0099768,Hidden Agenda,movie,1990,108,6.9,3592
tt0099772,Hiroshima: Out of the Ashes,tvMovie,1990,100,6.0,320
tt0099775,Hitler's Daughter,tvMovie,1990,84,4.5,92
tt0099776,Europa Europa,movie,1990,112,7.6,15033
tt0099778,Wedding Guests,short,1990,41,7.5,13
tt0099781,The Hollow Boy,tvEpisode,1991,55,7.5,13
tt0099783,Hollywood Hot Tubs 2: Educating Crystal,movie,1990,100,3.8,127
tt0099785,Home Alone,movie,1990,103,7.6,483147
tt0099796,Horseplayer,movie,1990,89,6.1,128
tt0099797,The Hot Spot,movie,1990,130,6.4,10478
tt0099800,House Party,movie,1990,100,6.4,13053
tt0099802,House of Dreams,video,1990,80,6.9,221
tt0099804,Bad Times in Beverly Hills,tvMovie,1990,87,5.4,132
tt0099810,The Hunt for Red October,movie,1990,135,7.6,179781
tt0099811,Deadly Encounters: Part 1,tvEpisode,1990,60,6.8,24
tt0099812,Jackie Chan Is the Prisoner,movie,1990,125,5.9,3197
tt0099816,Shipwrecked,movie,1990,92,6.7,2529
tt0099817,Dark Angel,movie,1990,91,6.2,10376
tt0099818,I Hired a Contract Killer,movie,1990,79,7.2,5775
tt0099819,I Love You to Death,movie,1990,97,6.4,13400
tt0099822,I'm Dangerous Tonight,tvMovie,1990,100,4.7,564
tt0099824,Alex,movie,1991,118,6.2,99
tt0099826,If the Shoe Fits,tvMovie,1990,86,5.4,967
tt0099829,The Image,tvMovie,1990,89,5.2,224
tt0099831,The Imported Bridegroom,movie,1990,90,6.9,16
tt0099832,Impulse,movie,1990,109,5.6,1167
tt0099837,In the Best Interest of the Child,tvMovie,1990,100,6.6,78
tt0099839,In the Line of Duty: A Cop for the Killing,tvMovie,1990,96,5.7,126
tt0099841,In the Spirit,movie,1990,94,5.4,285
tt0099842,Incident at Lincoln Bluff,tvMovie,1990,100,7.0,475
tt0099844,Industrial Symphony No. 1: The Dream of the Brokenhearted,tvMovie,1990,50,7.0,1633
tt0099849,Instant Karma,movie,1990,101,4.4,105
tt0099850,Internal Affairs,movie,1990,115,6.5,17572
tt0099851,Into the Woods,tvEpisode,1991,151,8.6,2985
tt0099853,Strangest Dreams: Invasion of the Space Preachers,video,1990,100,4.2,152
tt0099856,The Invisible Maniac,movie,1990,86,3.9,1118
tt0099857,Iron & Silk,movie,1990,92,6.9,422
tt0099864,It,tvMiniSeries,1990,192,6.8,113681
tt0099868,Ivory Hunters,tvMovie,1990,94,5.1,129
tt0099871,Jacob's Ladder,movie,1990,113,7.5,98413
tt0099873,Jail Babes,video,1990,78,6.8,22
tt0099878,Jetsons: The Movie,movie,1990,82,5.6,4739
tt0099879,Jezebel's Kiss,movie,1990,96,4.3,179
tt0099880,Haunted Jail House,movie,1990,84,5.9,72
tt0099892,Joe Versus the Volcano,movie,1990,102,5.8,34446
tt0099893,Johnny Ryan,tvMovie,1990,96,5.8,50
tt0099898,Joshua's Heart,tvMovie,1990,96,6.3,219
tt0099899,Journey Into Life: The World of the Unborn,short,1990,25,6.2,20
tt0099902,Ju Dou,movie,1990,95,7.6,7577
tt0099904,Judgment,tvMovie,1990,90,6.4,283
tt0099907,Jury Duty; The Comedy,tvMovie,1990,94,4.9,163
tt0099908,Just Like in the Movies,movie,1990,92,7.3,13
tt0099915,Kaleidoscope,tvMovie,1990,96,5.8,370
tt0099922,The Kid with Iron Hands,movie,1990,90,3.8,84
tt0099925,Keiko Mask,video,1991,54,6.6,85
tt0099927,Song of the Exile,movie,1990,100,7.3,395
tt0099928,The Keys,tvMovie,1992,94,5.8,24
tt0099930,The Kid Who Loved Christmas,tvMovie,1990,118,6.4,251
tt0099932,Kill Crazy,video,1990,94,4.8,106
tt0099933,A Killer Among Us,tvMovie,1990,100,6.1,66
tt0099935,Killer Tomatoes Strike Back!,movie,1991,87,3.7,1404
tt0099936,A Killing in a Small Town,tvMovie,1990,100,6.7,561
tt0099938,Kindergarten Cop,movie,1990,111,6.2,136008
tt0099939,King of New York,movie,1990,103,7.0,32099
tt0099941,Kinky Business II,movie,1990,83,5.9,18
tt0099948,Kojak: None So Blind,tvMovie,1990,91,7.4,129
tt0099950,Vigour,movie,1990,100,6.9,50
tt0099951,The Krays,movie,1990,115,6.6,7628
tt0099954,Crocodiles in Amsterdam,movie,1990,88,6.9,15
tt0099965,The Elegant Criminal,movie,1990,125,6.3,250
tt0099966,Dance of the Polar Bears,movie,1990,89,6.5,292
tt0099968,Laker Girls,tvMovie,1990,93,4.2,156
tt0099969,Lambada,movie,1990,104,3.4,979
tt0099980,The Last Best Year,tvMovie,1990,96,6.5,104
tt0099981,The Last Buffalo,short,1990,27,7.3,34
tt0099982,Last Call,movie,1991,90,4.1,257
tt0099983,Last Flight Out,tvMovie,1990,95,6.0,90
tt0099987,The Last Samurai,movie,1990,90,4.8,219
tt0099991,The Last of the Finest,movie,1990,106,5.8,1182
tt0099994,TCM 3,movie,1990,85,5.1,14148
tt0099995,Swan Lake: The Zone,movie,1990,96,6.7,143
tt0099996,Legacy,movie,1993,53,7.3,449
tt0099998,The Legend of Grizzly Adams,movie,1990,76,5.1,43
tt0100004,Leona Helmsley: The Queen of Mean,tvMovie,1990,94,6.6,205
tt0100007,Lethal Angels 2,movie,1990,87,5.8,28
tt0100008,Lethal Charm,tvMovie,1991,95,5.6,102
tt0100009,Lethal Games,movie,1991,83,4.3,76
tt0100012,The Last U-Boat,tvMovie,1993,99,6.0,267
tt0100024,Life Is Sweet,movie,1990,103,7.5,9078
tt0100028,Linnea Quigley's Horror Workout,video,1990,60,5.6,283
tt0100029,A.W.O.L.: Absent Without Leave,movie,1990,108,6.2,32794
tt0100036,Little Vegas,movie,1990,91,5.4,93
tt0100038,Living Doll,movie,1990,92,5.5,253
tt0100039,Living to Die,movie,1990,84,4.6,114
tt0100044,Record of the Lodoss War,tvSeries,1990,25,7.7,2337
tt0100046,The Long Walk Home,movie,1990,97,7.3,3248
tt0100050,Look Who's Talking Too,movie,1990,81,4.7,44356
tt0100052,The Lookalike,tvMovie,1990,100,5.5,136
tt0100053,Loose Cannons,movie,1990,94,4.9,4427
tt0100054,Lord of the Flies,movie,1990,90,6.4,27746
tt0100057,The Lost Capone,tvMovie,1990,100,5.9,225
tt0100059,The Love Boat: A Valentine Voyage,tvMovie,1990,120,6.2,60
tt0100063,The Love She Sought,tvMovie,1990,100,7.3,823
tt0100064,Love and Lies,tvMovie,1990,97,6.5,69
tt0100065,Love at Large,movie,1990,97,5.7,1143
tt0100067,Love or Money,movie,1990,90,4.4,75
tt0100077,Lung Ta: The Forgotten Tibet,movie,1990,86,5.9,51
tt0100078,Lust in the Woods,video,1990,89,5.8,12
tt0100084,One Man War,movie,1990,92,5.3,36
tt0100086,Made in Milan,short,1990,20,6.1,257
tt0100087,Madhouse,movie,1990,90,5.5,2879
tt0100088,Madonna,movie,1990,90,4.8,62
tt0100089,Madonna: Blond Ambition World Tour Live,tvSpecial,1990,112,8.9,779
tt0100090,The Magic Balloon,short,1990,42,7.7,11
tt0100099,Devil Hunter Yohko 4-Ever,tvMiniSeries,1990,28,6.5,256
tt0100100,A Man Called Sarge,movie,1990,88,4.9,292
tt0100101,A Man Called... Rainbo,movie,1990,99,4.9,183
tt0100107,Maniac Cop 2,movie,1990,90,5.9,6182
tt0100108,Cthulhu Mansion,movie,1992,95,3.2,571
tt0100112,The Hairdresser's Husband,movie,1990,82,7.2,9018
tt0100114,Marked for Death,movie,1990,93,6.0,19723
tt0100118,The Masseuse,video,1990,85,7.3,94
tt0100119,Masters of Menace,movie,1990,97,5.4,515
tt0100122,A Matter of Degrees,movie,1990,88,5.1,76
tt0100123,Matters of the Heart,tvMovie,1990,120,6.8,157
tt0100128,May Wine,tvMovie,1990,85,4.3,150
tt0100129,Meet the Applegates,movie,1990,90,5.5,2180
tt0100130,Megaville,movie,1990,95,3.9,220
tt0100132,Memories of Murder,tvMovie,1990,104,5.6,93
tt0100133,Memphis Belle,movie,1990,107,6.9,26724
tt0100134,Men Don't Leave,movie,1990,115,6.6,2351
tt0100135,Clear Intent,movie,1990,98,6.0,22693
tt0100138,Menu for Murder,tvMovie,1990,96,5.8,121
tt0100139,The Ravaging,video,1990,85,5.1,1362
tt0100140,Mermaids,movie,1990,110,6.7,28583
tt0100142,Metropolitan,movie,1990,98,7.4,9663
tt0100143,Miami Blues,movie,1990,97,6.4,7714
tt0100146,Midnight Cabaret,movie,1990,94,4.5,66
tt0100147,Midnight Fear,movie,1991,89,4.6,126
tt0100148,Midnight Ride,movie,1990,93,5.2,777
tt0100149,Miller & Mueller,tvSeries,1991,45,5.8,33
tt0100150,Miller's Crossing,movie,1990,115,7.7,125392
tt0100151,Mindwalk,movie,1990,112,7.6,2891
tt0100152,Mindwarp,movie,1991,91,5.3,2171
tt0100154,Miracle Landing,tvMovie,1990,85,6.3,518
tt0100156,Mirror Mirror,movie,1990,104,5.7,1459
tt0100157,Misery,movie,1990,107,7.8,183757
tt0100161,Mr. Frost,movie,1990,104,6.1,2428
tt0100168,Variations on the Mo' Better Blues,movie,1990,129,6.6,11167
tt0100169,Mob Boss,video,1990,93,5.1,261
tt0100171,Modern Love,movie,1990,105,5.3,204
tt0100172,Mom,movie,1991,95,5.2,614
tt0100173,A Mom for Christmas,tvMovie,1990,96,6.7,1010
tt0100175,Money,movie,1991,105,4.9,163
tt0100176,Sonic Youth: Scooter + Jinx (Moneylove),video,1990,1,5.2,61
tt0100180,Montana,tvMovie,1990,100,5.3,121
tt0100186,Second Childhood,tvMovie,1990,48,7.6,9
tt0100191,The Most Beautiful Breasts in the World,short,1990,15,6.2,111
tt0100192,Shelley Duvall's Mother Goose Rock n' Rhyme,tvMovie,1990,96,7.7,743
tt0100196,Burton and Speke,movie,1990,136,7.2,3399
tt0100200,Mr. & Mrs. Bridge,movie,1990,126,6.6,2801
tt0100201,Mr. Destiny,movie,1990,110,6.4,11527
tt0100202,Murder C.O.D.,tvMovie,1990,100,5.5,125
tt0100204,Murder Times Seven,tvMovie,1990,94,5.9,75
tt0100206,Murder 1 Murder 2,movie,1990,85,5.0,76
tt0100207,Murder in Black and White,tvMovie,1990,100,5.9,87
tt0100209,Murder in Mississippi,tvMovie,1990,96,7.0,420
tt0100210,Murder in Paradise,tvMovie,1990,100,4.9,75
tt0100212,My Blue Heaven,movie,1990,97,6.3,18657
tt0100224,Narrow Margin,movie,1990,97,6.6,7953
tt0100229,Nasty Boys Part 2: Lone Justice,tvMovie,1990,96,6.1,18
tt0100230,The Natural History of Parking Lots,movie,1990,89,7.3,65
tt0100232,Navy Seals,movie,1990,113,5.6,15710
tt0100234,Close-Up,movie,1990,98,8.3,15816
tt0100239,Never Leave Nevada,movie,1990,88,7.1,11
tt0100240,The NeverEnding Story II: The Next Chapter,movie,1990,90,5.2,24298
tt0100247,Night Angel,movie,1990,90,4.5,499
tt0100248,The Night Brings Charlie,video,1990,75,4.9,352
tt0100251,Night Eyes,movie,1990,90,4.3,573
tt0100252,Night Trips II,video,1990,75,7.0,131
tt0100253,Night Visions,tvMovie,1990,95,4.8,347
tt0100256,Night of the Cyclone,movie,1990,85,4.6,89
tt0100257,Night of the Fox,tvMovie,1990,200,6.3,305
tt0100258,George A. Romero's Night of the Living Dead,movie,1990,92,6.9,38747
tt0100259,Night of the Wilding,video,1990,85,4.5,78
tt0100260,Nightbreed,movie,1990,102,6.6,19738
tt0100262,Nightmare on the 13th Floor,tvMovie,1990,90,6.0,641
tt0100263,Nikita,movie,1990,117,7.3,67116
tt0100280,Nuns on the Run,movie,1990,89,6.0,7590
tt0100281,The Nutcracker Prince,movie,1990,75,6.9,2188
tt0100284,Oddball Hall,movie,1990,84,3.9,68
tt0100287,Old Explorers,movie,1990,100,5.9,33
tt0100289,Ol' Witch,movie,1991,75,6.9,58
tt0100291,Omega Cop,movie,1990,87,2.6,420
tt0100296,Only One Survived,tvMovie,1990,100,6.7,25
tt0100299,The Operation,tvMovie,1990,100,5.9,138
tt0100301,Opportunity Knocks,movie,1990,103,6.1,2852
tt0100302,Opposites Attract,tvMovie,1990,120,5.6,36
tt0100306,Orpheus Descending,tvMovie,1990,117,7.0,251
tt0100312,Tora-san Takes a Vacation,movie,1990,106,6.9,49
tt0100315,Overseas,movie,1990,94,6.6,116
tt0100316,Pilot,tvEpisode,1990,60,6.3,16
tt0100317,Overexposed,movie,1990,80,4.9,101
tt0100318,Pacific Heights,movie,1990,102,6.4,18102
tt0100320,Rip,tvMovie,1990,100,5.9,93
tt0100324,Pale Blood,movie,1990,93,4.8,444
tt0100332,Paris Is Burning,movie,1990,71,8.2,12598
tt0100333,Parker Kane,tvMovie,1990,91,5.1,250
tt0100338,Passion,movie,1991,85,5.2,74
tt0100342,Payback,movie,1991,94,5.0,70
tt0100343,Alien Peacemaker,movie,1990,100,5.3,507
tt0100345,Penny Ante: The Motion Picture,movie,1990,93,4.9,9
tt0100346,People Like Us,tvMovie,1990,200,6.3,94
tt0100349,Perry Mason: The Case of the Defiant Daughter,tvMovie,1990,100,7.3,348
tt0100350,Perry Mason: The Case of the Desperate Deception,tvMovie,1990,90,7.4,353
tt0100351,Perry Mason: The Case of the Poisoned Pen,tvMovie,1990,95,7.1,330
tt0100352,Perry Mason: The Case of the Silenced Singer,tvMovie,1990,90,7.2,330
tt0100353,Personals,tvMovie,1990,93,5.8,109
tt0100359,Freedom: The Voice of Ein-Harod,movie,1990,90,5.3,30
tt0100360,South Pacific Adventures,movie,1992,100,6.0,11
tt0100361,The Phantom of the Opera,tvMiniSeries,1990,168,7.5,1462
tt0100364,Pierce,short,1990,9,4.3,81
tt0100369,The Pit and the Pendulum,movie,1991,97,6.0,4227
tt0100371,Play Murder for Me,movie,1990,80,5.8,48
tt0100373,Playroom,movie,1990,90,5.0,262
tt0100378,Plymptoons,short,1991,6,6.6,337
tt0100379,Peter Gabriel: P.O.V.,video,1990,85,8.1,54
tt0100385,Polly: Comin' Home!,tvMovie,1990,100,7.4,219
tt0100388,Porno,movie,1990,78,5.7,417
tt0100393,The Last Butterfly,movie,1991,118,7.0,241
tt0100395,Postcards from the Edge,movie,1990,101,6.7,15475
tt0100403,Predator 2,movie,1990,108,6.3,146113
tt0100404,Presumed Innocent,movie,1990,127,6.9,37458
tt0100405,Pretty Woman,movie,1990,119,7.0,288006
tt0100408,In the Rose Garden,movie,1990,101,6.8,12
tt0100409,Mickey's the Prince and the Pauper,short,1990,25,7.1,3017
tt0100410,Shaolin Lady,movie,1990,93,5.3,251
tt0100412,Princess of the Night,video,1990,85,6.0,20
tt0100414,Prisoners of the Sun,movie,1990,108,6.3,798
tt0100418,Privilege,movie,1990,103,7.1,79
tt0100419,Problem Child,movie,1990,81,5.5,28504
tt0100424,A Promise to Keep,tvMovie,1990,100,6.6,75
tt0100430,The Psychic,movie,1991,92,5.2,320
tt0100436,Pump Up the Volume,movie,1990,102,7.2,26237
tt0100437,Punch the Clock,movie,1990,88,5.4,19
tt0100438,Puppet Master 2: His Unholy Creations,video,1990,88,5.5,4638
tt0100440,The King's Whore,movie,1990,138,5.8,742
tt0100442,Q & A,movie,1990,132,6.6,5337
tt0100445,Demoness from Thousand Years,movie,1990,92,4.9,59
tt0100449,Quick Change,movie,1990,89,6.8,19054
tt0100450,A Quiet Little Neighborhood a Perfect Little Murder,tvMovie,1990,100,5.6,82
tt0100455,Rainbow Drive,tvMovie,1990,100,5.2,260
tt0100456,The Rainbow Thief,movie,1990,87,5.9,1271
tt0100466,Red Blooded American Girl,movie,1990,89,3.4,363
tt0100467,The Red Shoes,tvShort,1990,27,6.4,38
tt0100469,The Reflecting Skin,movie,1990,96,6.8,7338
tt0100470,Journey of Hope,movie,1990,105,7.5,1897
tt0100475,Repossessed,movie,1990,80,4.9,8115
tt0100476,Requiem for Dominic,movie,1990,85,7.1,69
tt0100477,The Rescuers Down Under,movie,1990,77,6.9,38318
tt0100480,The Return of Superfly,movie,1990,95,4.9,347
tt0100481,Return to Green Acres,tvMovie,1990,92,5.1,280
tt0100483,The Returning,movie,1991,91,5.5,26
tt0100484,Revealing Evidence: Stalking the Honolulu Strangler,tvMovie,1990,100,5.4,54
tt0100485,Revenge,movie,1990,124,6.3,16649
tt0100486,Reversal of Fortune,movie,1990,111,7.2,14682
tt0100488,Rich Girl,movie,1991,96,6.2,282
tt0100489,Rich Men Single Women,tvMovie,1990,105,6.5,119
tt0100491,Riff-Raff,movie,1991,95,7.0,4126
tt0100495,Black River,movie,1991,117,6.3,32
tt0100496,My New Partner II,movie,1990,107,6.2,1904
tt0100497,Rising Son,tvMovie,1990,92,5.9,235
tt0100498,Ritual of Death,movie,1990,84,5.2,77
tt0100502,RoboCop 2,movie,1990,117,5.8,80929
tt0100504,Rock 'n' Roll High School Forever,movie,1991,95,5.0,1100
tt0100505,Rock Hudson,tvMovie,1990,100,5.9,176
tt0100506,Rockula,movie,1990,87,5.3,896
tt0100507,Rocky: The Final Bell,movie,1990,104,5.3,126520
tt0100510,Roller Coaster Rabbit,short,1990,7,7.5,1143
tt0100514,The Rookie,movie,1990,120,5.9,25320
tt0100517,Rose Kennedy: A Life to Remember,short,1990,18,5.3,12
tt0100519,Rosencrantz & Guildenstern Are Dead,movie,1990,117,7.4,20793
tt0100525,Rumba,short,1990,5,7.5,6
tt0100526,Runaway Bay,tvSeries,1992,26,8.3,39
tt0100528,The Runestone,movie,1991,105,4.9,677
tt0100529,Running Against Time,tvMovie,1990,92,6.4,308
tt0100530,The Russia House,movie,1990,123,6.1,14488
tt0100533,Killer Instinct,movie,1990,88,5.1,39
tt0100547,The Village Teacher,movie,1990,93,5.8,32
tt0100554,The Scarlet Mistress,video,1990,74,7.5,15
tt0100557,The Nasty Girl,movie,1990,94,7.3,2415
tt0100558,Schweitzer,movie,1990,92,6.9,39
tt0100566,The Secret Life of Archie's Wife,tvMovie,1990,89,5.4,80
tt0100567,The Secret Life of Ian Fleming,tvMovie,1990,100,6.2,575
tt0100570,Secrets,movie,1990,80,7.6,146
tt0100580,Don't Hang Up,tvEpisode,1990,80,7.6,51
tt0100581,The Sect,movie,1991,125,6.2,2349
tt0100582,Sex Trek: The Next Penetration,video,1990,75,6.7,98
tt0100583,Playboy: Sexy Lingerie II,video,1990,50,5.7,70
tt0100586,Dream Invaders,movie,1990,88,5.2,943
tt0100588,Shaking the Tree,movie,1990,97,4.8,166
tt0100589,Shakma,movie,1990,100,5.1,1765
tt0100592,She Said No,tvMovie,1990,100,6.1,158
tt0100593,I'll Take Romance,tvMovie,1990,100,5.6,58
tt0100594,The Sheltering Sky,movie,1990,138,6.8,11670
tt0100597,Sherlock Holmes and the Merry Widow,tvMovie,1991,187,5.9,454
tt0100600,Shaolin Idiot,movie,1990,90,5.9,704
tt0100602,A Shock to the System,movie,1990,88,6.7,4200
tt0100604,Short Time,movie,1990,97,6.5,2089
tt0100606,A Show of Force,movie,1990,95,5.2,713
tt0100607,Shreck,video,1990,75,5.2,125
tt0100608,The Shrimp on the Barbie,movie,1990,90,5.7,1179
tt0100611,Sibling Rivalry,movie,1990,87,5.4,2447
tt0100613,Side Out,movie,1990,100,5.6,1835
tt0100615,Silence = Death,movie,1990,63,7.5,48
tt0100617,The Silent Alarm,short,1993,31,6.9,30
tt0100618,Silent Night Deadly Night 4: Initiation,video,1990,90,3.9,1672
